district_code,resource_id,time,demand
147,R11,3,0.1125348314340098
147,R11,4,0.2741798252936931
147,R2,0,0.0922927911913236
147,R2,1,0.1757238543445796
147,R2,2,0.12456948982573479
147,R2,3,0.080382022452864
147,R2,4,0.19584273235263772
147,R3,0,0.1107513494295884
147,R3,1,0.2108686252134956
147,R3,2,0.1494833877908817
147,R3,3,0.0964584269434369
147,R3,4,0.2350112788231654
147,R4,0,0.1199806285487207
147,R4,1,0.2284410106479536
147,R4,2,0.1619403367734553
147,R4,3,0.1044966291887234
147,R4,4,0.25459555205842943
147,R5,0,0.13843918678698539
147,R5,1,0.2635857815168696
147,R5,2,0.1868542347386025
147,R5,3,0.1205730336792963
147,R5,4,0.2937640985289569
147,R6,0,0.1476684659061179
147,R6,1,0.2811581669513275
147,R6,2,0.19931118372117582
147,R6,3,0.1286112359245827
147,R6,4,0.3133483717642207
147,R7,0,0.1107513494295884
147,R7,1,0.2108686252134956
147,R7,2,0.1494833877908817
147,R7,3,0.0964584269434369
147,R7,4,0.2350112788231654
147,R8,0,0.0738342329530588
147,R8,1,0.1405790834756634
147,R8,2,0.0996555918605877
147,R8,3,0.0643056179622911
147,R8,4,0.15667418588211
147,R9,0,0.0830635120721912
147,R9,1,0.1581514689101215
147,R9,2,0.1121125408431613
147,R9,3,0.0723438202075777
147,R9,4,0.176258459117374
148,R1,0,0.0694845919187513
148,R1,1,0.1210565552587396
148,R1,2,0.0829969974663151
148,R1,3,0.0743145052025766
148,R1,4,0.129813382641292
148,R10,0,0.0764330511106263
148,R10,1,0.1331622107846137
148,R10,2,0.0912966972129466
148,R10,3,0.0817459557228342
148,R10,4,0.1427947209054213
148,R11,0,0.097278428686252
148,R11,1,0.1694791773622357
148,R11,2,0.1161957964528413
148,R11,3,0.1040403072836073
148,R11,4,0.1817387356978089
148,R2,0,0.0694845919187513
148,R2,1,0.1210565552587396
148,R2,2,0.0829969974663151
148,R2,3,0.0743145052025766
148,R2,4,0.129813382641292
148,R3,0,0.0833815103025015
148,R3,1,0.14526786631048771
148,R3,2,0.0995963969595782
148,R3,3,0.089177406243092
148,R3,4,0.1557760591695504
148,R4,0,0.0903299694943767
148,R4,1,0.1573735218363617
148,R4,2,0.10789609670620989
148,R4,3,0.0966088567633497
148,R4,4,0.16875739743367948
148,R5,0,0.104226887878127
148,R5,1,0.1815848328881098
148,R5,2,0.12449549619947299
148,R5,3,0.11147175780386501
148,R5,4,0.1947200739619382
148,R6,0,0.1111753470700022
148,R6,1,0.1936904884139839
148,R6,2,0.1327951959461045
148,R6,3,0.1189032083241228
148,R6,4,0.2077014122260674
148,R7,0,0.0833815103025015
148,R7,1,0.14526786631048771
148,R7,2,0.0995963969595782
148,R7,3,0.089177406243092
148,R7,4,0.1557760591695504
148,R8,0,0.055587673535001
148,R8,1,0.0968452442069918
148,R8,2,0.0663975979730521
148,R8,3,0.0594516041620613
148,R8,4,0.1038507061130335
148,R9,0,0.062536132726876
148,R9,1,0.1089508997328658
148,R9,2,0.0746972977196834
148,R9,3,0.0668830546823189
148,R9,4,0.1168320443771627
149,R1,0,0.2266202729392539
149,R1,1,0.2880117842974795
149,R1,2,0.3003284259729407
149,R1,3,0.1871633952162216
149,R1,4,0.2798969743514039
149,R10,0,0.2492823002331792
149,R10,1,0.3168129627272275
149,R10,2,0.3303612685702349
149,R10,3,0.2058797347378439
149,R10,4,0.3078866717865444
149,R11,0,0.3172683821149555
149,R11,1,0.4032164980164714
149,R11,2,0.42045979636211717
149,R11,3,0.2620287533027105
149,R11,4,0.3918557640919657
149,R2,0,0.2266202729392539
149,R2,1,0.2880117842974795
149,R2,2,0.3003284259729407
149,R2,3,0.1871633952162216
149,R2,4,0.2798969743514039
149,R3,0,0.2719443275271047
149,R3,1,0.34561414115697553
149,R3,2,0.36039411116752884
149,R3,3,0.2245960742594661
149,R3,4,0.33587636922168473
149,R4,0,0.2946063548210301
149,R4,1,0.3744153195867234
149,R4,2,0.3904269537648232
149,R4,3,0.2433124137810884
149,R4,4,0.3638660666568252
149,R5,0,0.339930409408881
149,R5,1,0.43201767644621947
149,R5,2,0.4504926389594111
149,R5,3,0.2807450928243327
149,R5,4,0.4198454615271061
149,R6,0,0.3625924367028065
149,R6,1,0.4608188548759674
149,R6,2,0.4805254815567054
149,R6,3,0.299461432345955
149,R6,4,0.44783515896224657
149,R7,0,0.2719443275271047
149,R7,1,0.34561414115697553
149,R7,2,0.36039411116752884
149,R7,3,0.2245960742594661
149,R7,4,0.33587636922168473
149,R8,0,0.181296218351403
149,R8,1,0.23040942743798348
149,R8,2,0.24026274077835238
149,R8,3,0.1497307161729772
149,R8,4,0.2239175794811231
149,R9,0,0.2039582456453284
149,R9,1,0.2592106058677315
149,R9,2,0.2702955833756465
149,R9,3,0.1684470556945994
149,R9,4,0.2519072769162636
150,R1,0,0.1413815688790645
150,R1,1,0.2015045276487688
150,R1,2,0.27831328698052127
150,R1,3,0.2831077987221071
150,R1,4,0.33328828746870903
150,R10,0,0.155519725766971
150,R10,1,0.2216549804136457
150,R10,2,0.3061446156785736
150,R10,3,0.3114185785943177
150,R10,4,0.36661711621558013
150,R11,0,0.1979341964306904
150,R11,1,0.2821063387082764
150,R11,2,0.3896386017727302
150,R11,3,0.3963509182109499
150,R11,4,0.4666036024561928
150,R2,0,0.1413815688790645
150,R2,1,0.2015045276487688
150,R2,2,0.27831328698052127
150,R2,3,0.2831077987221071
150,R2,4,0.33328828746870903
150,R3,0,0.1696578826548773
150,R3,1,0.2418054331785226
150,R3,2,0.3339759443766257
150,R3,3,0.3397293584665284
150,R3,4,0.3999459449624509
150,R4,0,0.1837960395427839
150,R4,1,0.26195588594339947
150,R4,2,0.3618072730746777
150,R4,3,0.3680401383387394
150,R4,4,0.43327477370932194
150,R5,0,0.2120723533185968
150,R5,1,0.3022567914731533
150,R5,2,0.4174699304707823
150,R5,3,0.4246616980831608
150,R5,4,0.4999324312030637
150,R6,0,0.22621051020650348
150,R6,1,0.3224072442380303
150,R6,2,0.4453012591688344
150,R6,3,0.4529724779553714
150,R6,4,0.5332612599499349
150,R7,0,0.1696578826548773
150,R7,1,0.2418054331785226
150,R7,2,0.3339759443766257
150,R7,3,0.3397293584665284
150,R7,4,0.3999459449624509
150,R8,0,0.11310525510325149
150,R8,1,0.161203622119015
150,R8,2,0.222650629584417
150,R8,3,0.2264862389776855
150,R8,4,0.2666306299749671
150,R9,0,0.1272434119911581
150,R9,1,0.1813540748838919
150,R9,2,0.2504819582824692
150,R9,3,0.2547970188498963
150,R9,4,0.2999594587218382
151,R1,0,0.0760096402341456
151,R1,1,0.0501070251240997
151,R1,2,0.09432623023900749
151,R1,3,0.1502137962736626
151,R1,4,0.1491197932424382
151,R10,0,0.0836106042575601
151,R10,1,0.0551177276365094
151,R10,2,0.1037588532629083
151,R10,3,0.1652351759010289
151,R10,4,0.1640317725666821
151,R11,0,0.1064134963278039
151,R11,1,0.0701498351737395
151,R11,2,0.1320567223346108
151,R11,3,0.2102993147831281
151,R11,4,0.2087677105394139
151,R2,0,0.0760096402341456
151,R2,1,0.0501070251240997
151,R2,2,0.09432623023900749
151,R2,3,0.1502137962736626
151,R2,4,0.1491197932424382
151,R3,0,0.0912115682809749
151,R3,1,0.0601284301489195
151,R3,2,0.1131914762868093
151,R3,3,0.1802565555283954
151,R3,4,0.1789437518909259
151,R4,0,0.09881253230438941
151,R4,1,0.0651391326613293
151,R4,2,0.1226240993107101
151,R4,3,0.1952779351557616
151,R4,4,0.1938557312151698
151,R5,0,0.1140144603512185
151,R5,1,0.0751605376861494
151,R5,2,0.1414893453585117
151,R5,3,0.2253206944104942
151,R5,4,0.2236796898636576
151,R6,0,0.1216154243746331
151,R6,1,0.0801712401985593
151,R6,2,0.1509219683824124
151,R6,3,0.24034207403786081
151,R6,4,0.2385916691879014
151,R7,0,0.0912115682809749
151,R7,1,0.0601284301489195
151,R7,2,0.1131914762868093
151,R7,3,0.1802565555283954
151,R7,4,0.1789437518909259
151,R8,0,0.0608077121873163
151,R8,1,0.0400856200992795
151,R8,2,0.07546098419120591
151,R8,3,0.1201710370189302
151,R8,4,0.11929583459395039
151,R9,0,0.068408676210731
151,R9,1,0.045096322611689395
151,R9,2,0.0848936072151068
151,R9,3,0.1351924166462964
151,R9,4,0.1342078139181945
152,R1,0,0.1299644464664914
152,R1,1,0.1190504573055487
152,R1,2,0.2000197745942925
152,R1,3,0.1417958112582828
152,R1,4,0.1261627527812139
152,R10,0,0.1429608911131406
152,R10,1,0.13095550303610332
152,R10,2,0.2200217520537218
152,R10,3,0.1559753923841111
152,R10,4,0.1387790280593353
152,R11,0,0.181950225053088
152,R11,1,0.166670640227768
152,R11,2,0.2800276844320098
152,R11,3,0.1985141357615959
152,R11,4,0.1766278538936997
152,R2,0,0.1299644464664914
152,R2,1,0.1190504573055487
152,R2,2,0.2000197745942925
152,R2,3,0.1417958112582828
152,R2,4,0.1261627527812139
152,R3,0,0.1559573357597896
152,R3,1,0.1428605487666585
152,R3,2,0.2400237295131511
152,R3,3,0.1701549735099393
152,R3,4,0.1513953033374568
152,R4,0,0.1689537804064391
152,R4,1,0.1547655944972133
152,R4,2,0.2600257069725805
152,R4,3,0.1843345546357678
152,R4,4,0.1640115786155782
152,R5,0,0.19494666969973728
152,R5,1,0.178575685958323
152,R5,2,0.30002966189143887
152,R5,3,0.2126937168874242
152,R5,4,0.1892441291718211
152,R6,0,0.2079431143463863
152,R6,1,0.19048073168887789
152,R6,2,0.3200316393508684
152,R6,3,0.2268732980132527
152,R6,4,0.20186040444994238
152,R7,0,0.1559573357597896
152,R7,1,0.1428605487666585
152,R7,2,0.2400237295131511
152,R7,3,0.1701549735099393
152,R7,4,0.1513953033374568
152,R8,0,0.1039715571731928
152,R8,1,0.0952403658444386
152,R8,2,0.1600158196754339
152,R8,3,0.1134366490066262
152,R8,4,0.1009302022249709
152,R9,0,0.1169680018198423
152,R9,1,0.1071454115749937
152,R9,2,0.1800177971348632
152,R9,3,0.1276162301324544
152,R9,4,0.11354647750309249
153,R1,0,0.1785029313377862
153,R1,1,0.18024278964538862
153,R1,2,0.2855227841499371
153,R1,3,0.1769333239900118
153,R1,4,0.2211915510117518
153,R10,0,0.1963532244715649
153,R10,1,0.1982670686099277
153,R10,2,0.3140750625649306
153,R10,3,0.19462665638901322
153,R10,4,0.2433107061129269
153,R11,0,0.24990410387290068
153,R11,1,0.2523399055035445
153,R11,2,0.399731897809912
153,R11,3,0.2477066535860172
153,R11,4,0.3096681714164527
153,R2,0,0.1785029313377862
153,R2,1,0.18024278964538862
153,R2,2,0.2855227841499371
153,R2,3,0.1769333239900118
153,R2,4,0.2211915510117518
153,R3,0,0.2142035176053434
153,R3,1,0.2162913475744665
153,R3,2,0.3426273409799246
153,R3,3,0.2123199887880144
153,R3,4,0.2654298612141021
153,R4,0,0.23205381073912199
153,R4,1,0.23431562653900562
153,R4,2,0.3711796193949184
153,R4,3,0.2300133211870157
153,R4,4,0.2875490163152774
153,R5,0,0.2677543970066795
153,R5,1,0.2703641844680832
153,R5,2,0.42828417622490583
153,R5,3,0.26539998598501807
153,R5,4,0.3317873265176279
153,R6,0,0.2856046901404581
153,R6,1,0.2883884634326221
153,R6,2,0.4568364546398994
153,R6,3,0.2830933183840194
153,R6,4,0.35390648161880317
153,R7,0,0.2142035176053434
153,R7,1,0.2162913475744665
153,R7,2,0.3426273409799246
153,R7,3,0.2123199887880144
153,R7,4,0.2654298612141021
153,R8,0,0.1428023450702288
153,R8,1,0.1441942317163108
153,R8,2,0.2284182273199497
153,R8,3,0.1415466591920094
153,R8,4,0.1769532408094013
153,R9,0,0.1606526382040075
153,R9,1,0.1622185106808498
153,R9,2,0.2569705057349433
153,R9,3,0.1592399915910107
153,R9,4,0.19907239591057652
154,R1,0,0.152019652928039
154,R1,1,0.1640028301964726
154,R1,2,0.41749283987543173
154,R1,3,0.26402624871344843
154,R1,4,0.1457614679578182
154,R10,0,0.16722161822084308
154,R10,1,0.18040311321612
154,R10,2,0.4592421238629749
154,R10,3,0.2904288735847934
154,R10,4,0.1603376147536003
154,R11,0,0.2128275140992547
154,R11,1,0.2296039622750619
154,R11,2,0.5844899758256042
154,R11,3,0.3696367481988281
154,R11,4,0.204066055140946
154,R2,0,0.152019652928039
154,R2,1,0.1640028301964726
154,R2,2,0.41749283987543173
154,R2,3,0.26402624871344843
154,R2,4,0.1457614679578182
154,R3,0,0.1824235835136468
154,R3,1,0.1968033962357672
154,R3,2,0.500991407850518
154,R3,3,0.3168314984561381
154,R3,4,0.1749137615493822
154,R4,0,0.1976255488064507
154,R4,1,0.21320367925541459
154,R4,2,0.5427406918380613
154,R4,3,0.3432341233274831
154,R4,4,0.1894899083451642
154,R5,0,0.2280294793920588
154,R5,1,0.2460042452947091
154,R5,2,0.6262392598131475
154,R5,3,0.3960393730701729
154,R5,4,0.2186422019367279
154,R6,0,0.2432314446848626
154,R6,1,0.2624045283143565
154,R6,2,0.6679885438006908
154,R6,3,0.4224419979415179
154,R6,4,0.2332183487325099
154,R7,0,0.1824235835136468
154,R7,1,0.1968033962357672
154,R7,2,0.500991407850518
154,R7,3,0.3168314984561381
154,R7,4,0.1749137615493822
154,R8,0,0.1216157223424311
154,R8,1,0.131202264157178
154,R8,2,0.3339942719003452
154,R8,3,0.2112209989707587
154,R8,4,0.1166091743662547
154,R9,0,0.136817687635235
154,R9,1,0.1476025471768252
154,R9,2,0.3757435558878883
154,R9,3,0.23762362384210362
154,R9,4,0.1311853211620365
155,R1,0,0.18038321403020421
155,R1,1,0.1795833802451759
155,R1,2,0.3520974997837208
155,R1,3,0.3445180792063633
155,R1,4,0.3136347587789678
155,R10,0,0.19842153543322472
155,R10,1,0.1975417182696935
155,R10,2,0.387307249762093
155,R10,3,0.3789698871269999
155,R10,4,0.3449982346568645
155,R11,0,0.252536499642286
155,R11,1,0.2514167323432464
155,R11,2,0.4929364996972092
155,R11,3,0.4823253108889091
155,R11,4,0.439088662290555
155,R2,0,0.18038321403020421
155,R2,1,0.1795833802451759
155,R2,2,0.3520974997837208
155,R2,3,0.3445180792063633
155,R2,4,0.3136347587789678
155,R3,0,0.2164598568362453
155,R3,1,0.2155000562942112
155,R3,2,0.4225169997404651
155,R3,3,0.4134216950476362
155,R3,4,0.3763617105347614
155,R4,0,0.23449817823926572
155,R4,1,0.2334583943187287
155,R4,2,0.4577267497188372
155,R4,3,0.4478735029682727
155,R4,4,0.4077251864126581
155,R5,0,0.2705748210453066
155,R5,1,0.2693750703677642
155,R5,2,0.5281462496755814
155,R5,3,0.5167771188095455
155,R5,4,0.4704521381684518
155,R6,0,0.288613142448327
155,R6,1,0.2873334083922819
155,R6,2,0.5633559996539534
155,R6,3,0.5512289267301816
155,R6,4,0.5018156140463486
155,R7,0,0.2164598568362453
155,R7,1,0.2155000562942112
155,R7,2,0.4225169997404651
155,R7,3,0.4134216950476362
155,R7,4,0.3763617105347614
155,R8,0,0.1443065712241634
155,R8,1,0.1436667041961407
155,R8,2,0.2816779998269764
155,R8,3,0.2756144633650905
155,R8,4,0.2509078070231741
155,R9,0,0.1623448926271839
155,R9,1,0.1616250422206583
155,R9,2,0.3168877498053485
155,R9,3,0.3100662712857271
155,R9,4,0.2822712829010708
156,R1,0,0.1511501469682109
156,R1,1,0.154951926042545
156,R1,2,0.1891735462335483
156,R1,3,0.1819098370453935
156,R1,4,0.1631312674107194
156,R10,0,0.1662651616650321
156,R10,1,0.1704471186467994
156,R10,2,0.2080909008569032
156,R10,3,0.2001008207499328
156,R10,4,0.1794443941517914
156,R11,0,0.21161020575549538
156,R11,1,0.2169326964595629
156,R11,2,0.2648429647269678
156,R11,3,0.2546737718635509
156,R11,4,0.2283837743750072
156,R2,0,0.1511501469682109
156,R2,1,0.154951926042545
156,R2,2,0.1891735462335483
156,R2,3,0.1819098370453935
156,R2,4,0.1631312674107194
156,R3,0,0.181380176361853
156,R3,1,0.1859423112510539
156,R3,2,0.2270082554802581
156,R3,3,0.2182918044544721
156,R3,4,0.1957575208928632
156,R4,0,0.19649519105867438
156,R4,1,0.2014375038553085
156,R4,2,0.245925610103613
156,R4,3,0.2364827881590117
156,R4,4,0.2120706476339353
156,R5,0,0.2267252204523168
156,R5,1,0.2324278890638175
156,R5,2,0.2837603193503229
156,R5,3,0.2728647555680904
156,R5,4,0.2446969011160792
156,R6,0,0.24184023514913772
156,R6,1,0.24792308166807212
156,R6,2,0.3026776739736775
156,R6,3,0.2910557392726298
156,R6,4,0.2610100278571512
156,R7,0,0.181380176361853
156,R7,1,0.1859423112510539
156,R7,2,0.2270082554802581
156,R7,3,0.2182918044544721
156,R7,4,0.1957575208928632
156,R8,0,0.1209201175745687
156,R8,1,0.1239615408340358
156,R8,2,0.1513388369868384
156,R8,3,0.1455278696363146
156,R8,4,0.1305050139285753
156,R9,0,0.1360351322713898
156,R9,1,0.1394567334382905
156,R9,2,0.1702561916101935
156,R9,3,0.1637188533408541
156,R9,4,0.1468181406696474
157,R1,0,0.2790179153564426
157,R1,1,0.3534884278262876
157,R1,2,0.3331271214101126
157,R1,3,0.2624162027652717
157,R1,4,0.3505752349850987
157,R10,0,0.3069197068920869
157,R10,1,0.3888372706089163
157,R10,2,0.3664398335511241
157,R10,3,0.288657823041799
157,R10,4,0.3856327584836087
157,R11,0,0.3906250814990196
157,R11,1,0.4948837989568025
157,R11,2,0.46637796997415787
157,R11,3,0.3673826838713806
157,R11,4,0.4908053289791382
157,R2,0,0.2790179153564426
157,R2,1,0.3534884278262876
157,R2,2,0.3331271214101126
157,R2,3,0.2624162027652717
157,R2,4,0.3505752349850987
157,R3,0,0.3348214984277312
157,R3,1,0.424186113391545
157,R3,2,0.39975254569213503
157,R3,3,0.3148994433183263
157,R3,4,0.4206902819821183
157,R4,0,0.3627232899633754
157,R4,1,0.4595349561741738
157,R4,2,0.4330652578331467
157,R4,3,0.3411410635948535
157,R4,4,0.45574780548062827
157,R5,0,0.418526873034664
157,R5,1,0.5302326417394313
157,R5,2,0.4996906821151693
157,R5,3,0.3936243041479079
157,R5,4,0.5258628524776482
157,R6,0,0.44642866457030833
157,R6,1,0.5655814845220603
157,R6,2,0.5330033942561808
157,R6,3,0.4198659244244351
157,R6,4,0.5609203759761581
157,R7,0,0.3348214984277312
157,R7,1,0.424186113391545
157,R7,2,0.39975254569213503
157,R7,3,0.3148994433183263
157,R7,4,0.4206902819821183
157,R8,0,0.2232143322851539
157,R8,1,0.2827907422610299
157,R8,2,0.2665016971280902
157,R8,3,0.2099329622122174
157,R8,4,0.2804601879880787
157,R9,0,0.2511161238207984
157,R9,1,0.3181395850436587
157,R9,2,0.2998144092691013
157,R9,3,0.2361745824887445
157,R9,4,0.3155177114865888
158,R1,0,0.2020798588328558
158,R1,1,0.115508710629714
158,R1,2,0.2107853755695049
158,R1,3,0.2624879668996938
158,R1,4,0.2151405427657743
158,R10,0,0.2222878447161414
158,R10,1,0.1270595816926855
158,R10,2,0.2318639131264554
158,R10,3,0.2887367635896631
158,R10,4,0.2366545970423518
158,R11,0,0.28291180236599833
158,R11,1,0.1617121948815997
158,R11,2,0.295099525797307
158,R11,3,0.3674831536595713
158,R11,4,0.3011967598720842
158,R2,0,0.2020798588328558
158,R2,1,0.115508710629714
158,R2,2,0.2107853755695049
158,R2,3,0.2624879668996938
158,R2,4,0.2151405427657743
158,R3,0,0.242495830599427
158,R3,1,0.1386104527556568
158,R3,2,0.252942450683406
158,R3,3,0.3149855602796326
158,R3,4,0.2581686513189293
158,R4,0,0.2627038164827127
158,R4,1,0.1501613238186282
158,R4,2,0.2740209882403565
158,R4,3,0.34123435696960197
158,R4,4,0.2796827055955069
158,R5,0,0.30311978824928376
158,R5,1,0.1732630659445712
158,R5,2,0.31617806335425763
158,R5,3,0.39373195034954067
158,R5,4,0.3227108141486616
158,R6,0,0.3233277741325697
158,R6,1,0.1848139370075426
158,R6,2,0.3372566009112082
158,R6,3,0.4199807470395102
158,R6,4,0.3442248684252392
158,R7,0,0.242495830599427
158,R7,1,0.1386104527556568
158,R7,2,0.252942450683406
158,R7,3,0.3149855602796326
158,R7,4,0.2581686513189293
158,R8,0,0.1616638870662846
158,R8,1,0.092406968503771
158,R8,2,0.16862830045560379
158,R8,3,0.2099903735197549
158,R8,4,0.1721124342126195
158,R9,0,0.1818718729495701
158,R9,1,0.1039578395667426
158,R9,2,0.18970683801255428
158,R9,3,0.2362391702097244
158,R9,4,0.193626488489197
159,R1,0,0.1074150561013546
159,R1,1,0.1017422535162618
159,R1,2,0.081203535357514
159,R1,3,0.0699368969995025
159,R1,4,0.0860000316602675
159,R10,0,0.11815656171149
159,R10,1,0.1119164788678883
159,R10,2,0.0893238888932654
159,R10,3,0.0769305866994528
159,R10,4,0.09460003482629441
159,R11,0,0.1503810785418965
159,R11,1,0.1424391549227669
159,R11,2,0.11368494950051959
159,R11,3,0.0979116557993038
159,R11,4,0.12040004432437469
159,R2,0,0.1074150561013546
159,R2,1,0.1017422535162618
159,R2,2,0.081203535357514
159,R2,3,0.0699368969995025
159,R2,4,0.0860000316602675
159,R3,0,0.1288980673216257
159,R3,1,0.1220907042195143
159,R3,2,0.0974442424290169
159,R3,3,0.0839242763994032
159,R3,4,0.1032000379923211
159,R4,0,0.13963957293176119
159,R4,1,0.1322649295711405
159,R4,2,0.10556459596476829
159,R4,3,0.09091796609935329
159,R4,4,0.111800041158348
159,R5,0,0.1611225841520319
159,R5,1,0.152613380274393
159,R5,2,0.1218053030362711
159,R5,3,0.10490534549925411
159,R5,4,0.1290000474904015
159,R6,0,0.1718640897621675
159,R6,1,0.1627876056260191
159,R6,2,0.12992565657202249
159,R6,3,0.1118990351992044
159,R6,4,0.1376000506564283
159,R7,0,0.1288980673216257
159,R7,1,0.1220907042195143
159,R7,2,0.0974442424290169
159,R7,3,0.0839242763994032
159,R7,4,0.1032000379923211
159,R8,0,0.0859320448810835
159,R8,1,0.0813938028130093
159,R8,2,0.06496282828601099
159,R8,3,0.0559495175996019
159,R8,4,0.0688000253282139
159,R9,0,0.0966735504912192
159,R9,1,0.0915680281646357
159,R9,2,0.0730831818217625
159,R9,3,0.0629432072995524
159,R9,4,0.0774000284942408
160,R1,0,0.0833419781088817
160,R1,1,0.08394531986679331
160,R1,2,0.1014222074571562
160,R1,3,0.0596946210589712
160,R1,4,0.0563734209587477
160,R10,0,0.09167617591976991
160,R10,1,0.0923398518534728
160,R10,2,0.11156442820287191
160,R10,3,0.0656640831648685
160,R10,4,0.0620107630546225
160,R11,0,0.1166787693524345
160,R11,1,0.1175234478135109
160,R11,2,0.1419910904400191
160,R11,3,0.0835724694825601
160,R11,4,0.0789227893422471
160,R2,0,0.0833419781088817
160,R2,1,0.08394531986679331
160,R2,2,0.1014222074571562
160,R2,3,0.0596946210589712
160,R2,4,0.0563734209587477
160,R3,0,0.10001037373065809
160,R3,1,0.1007343838401522
160,R3,2,0.1217066489485877
160,R3,3,0.0716335452707658
160,R3,4,0.0676481051504974
160,R4,0,0.10834457154154639
160,R4,1,0.1091289158268315
160,R4,2,0.1318488696943033
160,R4,3,0.077603007376663
160,R4,4,0.0732854472463722
160,R5,0,0.12501296716332289
160,R5,1,0.1259179798001904
160,R5,2,0.1521333111857347
160,R5,3,0.0895419315884573
160,R5,4,0.0845601314381218
160,R6,0,0.1333471649742108
160,R6,1,0.1343125117868697
160,R6,2,0.1622755319314504
160,R6,3,0.09551139369435441
160,R6,4,0.09019747353399671
160,R7,0,0.10001037373065809
160,R7,1,0.1007343838401522
160,R7,2,0.1217066489485877
160,R7,3,0.0716335452707658
160,R7,4,0.0676481051504974
160,R8,0,0.0666735824871051
160,R8,1,0.0671562558934347
160,R8,2,0.0811377659657249
160,R8,3,0.0477556968471769
160,R8,4,0.045098736766998
160,R9,0,0.0750077802979936
160,R9,1,0.07555078788011389
160,R9,2,0.0912799867114407
160,R9,3,0.0537251589530741
160,R9,4,0.0507360788628729
161,R1,0,0.0544650082323195
161,R1,1,0.0822418303370428
161,R1,2,0.08352168867391781
161,R1,3,0.0808044864974899
161,R1,4,0.1034296725363168
161,R10,0,0.059911509055551496
161,R10,1,0.0904660133707471
161,R10,2,0.0918738575413096
161,R10,3,0.0888849351472388
161,R10,4,0.1137726397899483
161,R11,0,0.0762510115252475
161,R11,1,0.1151385624718602
161,R11,2,0.1169303641434849
161,R11,3,0.113126281096486
161,R11,4,0.14480154155084352
161,R2,0,0.0544650082323195
161,R2,1,0.0822418303370428
161,R2,2,0.08352168867391781
161,R2,3,0.0808044864974899
161,R2,4,0.1034296725363168
161,R3,0,0.0653580098787835
161,R3,1,0.0986901964044514
161,R3,2,0.1002260264087014
161,R3,3,0.0969653837969878
161,R3,4,0.1241156070435801
161,R4,0,0.0708045107020154
161,R4,1,0.1069143794381556
161,R4,2,0.1085781952760933
161,R4,3,0.10504583244673689
161,R4,4,0.1344585742972117
161,R5,0,0.0816975123484795
161,R5,1,0.1233627455055645
161,R5,2,0.12528253301087688
161,R5,3,0.121206729746235
161,R5,4,0.155144508804475
161,R6,0,0.0871440131717116
161,R6,1,0.13158692853926882
161,R6,2,0.1336347018782688
161,R6,3,0.1292871783959841
161,R6,4,0.16548747605810682
161,R7,0,0.0653580098787835
161,R7,1,0.0986901964044514
161,R7,2,0.1002260264087014
161,R7,3,0.0969653837969878
161,R7,4,0.1241156070435801
161,R8,0,0.0435720065858557
161,R8,1,0.0657934642696341
161,R8,2,0.0668173509391342
161,R8,3,0.06464358919799171
161,R8,4,0.0827437380290532
161,R9,0,0.049018507409087496
161,R9,1,0.0740176473033385
161,R9,2,0.075169519806526
161,R9,3,0.0727240378477407
161,R9,4,0.09308670528268499
162,R1,0,0.0526743708090567
162,R1,1,0.058257539094801
162,R1,2,0.0456929194307927
162,R1,3,0.0751632662763016
162,R1,4,0.0511180485205809
162,R10,0,0.0579418078899624
162,R10,1,0.0640832930042812
162,R10,2,0.050262211373871706
162,R10,3,0.0826795929039317
162,R10,4,0.056229853372639096
162,R11,0,0.0737441191326795
162,R11,1,0.0815605547327216
162,R11,2,0.06397008720311
162,R11,3,0.1052285727868224
162,R11,4,0.0715652679288135
162,R2,0,0.0526743708090567
162,R2,1,0.058257539094801
162,R2,2,0.0456929194307927
162,R2,3,0.0751632662763016
162,R2,4,0.0511180485205809
162,R3,0,0.0632092449708682
162,R3,1,0.0699090469137612
162,R3,2,0.0548315033169514
162,R3,3,0.090195919531562
162,R3,4,0.0613416582246972
162,R4,0,0.0684766820517738
162,R4,1,0.0757348008232413
162,R4,2,0.0594007952600305
162,R4,3,0.0977122461591922
162,R4,4,0.0664534630767552
162,R5,0,0.0790115562135852
162,R5,1,0.0873863086422018
162,R5,2,0.0685393791461891
162,R5,3,0.11274489941445251
162,R5,4,0.0766770727808717
162,R6,0,0.08427899329449111
162,R6,1,0.093212062551682
162,R6,2,0.0731086710892686
162,R6,3,0.1202612260420828
162,R6,4,0.0817888776329298
162,R7,0,0.0632092449708682
162,R7,1,0.0699090469137612
162,R7,2,0.0548315033169514
162,R7,3,0.090195919531562
162,R7,4,0.0613416582246972
162,R8,0,0.0421394966472453
162,R8,1,0.0466060312758409
162,R8,2,0.036554335544634
162,R8,3,0.0601306130210411
162,R8,4,0.0408944388164647
162,R9,0,0.047406933728151
162,R9,1,0.0524317851853208
162,R9,2,0.0411236274877132
162,R9,3,0.0676469396486715
162,R9,4,0.0460062436685227
163,R1,0,0.0911511479060974
163,R1,1,0.0456776352851898
163,R1,2,0.1112350965041512
163,R1,3,0.1001444858503701
163,R1,4,0.0578615130231103
163,R10,0,0.1002662626967072
163,R10,1,0.0502453988137088
163,R10,2,0.12235860615456651
163,R10,3,0.1101589344354071
163,R10,4,0.0636476643254214
163,R11,0,0.12761160706853641
