town_code;town_name;state_code;district_code;sub_district_code
803143;Sringeri (TP);29;570;5525
803144;Koppa (TP);29;570;5526
803145;Narasimharajapura (TP);29;570;5527
803146;Tarikere (TMC);29;570;5528
803147;Birur (TMC);29;570;5529
803148;Kadur (TMC);29;570;5529
803149;Chikmagalur (CMC);29;570;5530
803150;Mudigere (TP);29;570;5531
803151;Kudremukh (NAC);29;570;5531
803152;Chiknayakanhalli (TMC);29;571;5532
803153;Sira (CMC);29;571;5533
803154;Pavagada (TMC);29;571;5534
803155;Madhugiri (TMC);29;571;5535
803156;Koratagere (TP);29;571;5536
803157;Tumkur (CMC);29;571;5537
803158;Gubbi (TP);29;571;5538
803159;Tiptur (CMC);29;571;5539
803160;Turuvekere (TP);29;571;5540
803161;Kunigal (TMC);29;571;5541
803162;BBMP (M Corp. + OG);29;572;99999
803162;BBMP (M Corp.);29;572;99999
803163;Anekal (TMC);29;572;5545
803164;Krishnarajpet (TMC);29;573;5546
803165;Nagamangala (TP);29;573;5547
803166;Pandavapura (TP);29;573;5548
803167;Shrirangapattana (TMC);29;573;5549
803168;Mandya (CMC);29;573;5550
803169;Maddur (TMC);29;573;5551
803170;Malavalli (TMC);29;573;5552
803171;Sakleshpur (TMC);29;574;5553
803172;Belur (TMC);29;574;5554
803173;Arsikere (TMC + OG);29;574;5555
803173;Arsikere (TMC);29;574;5555
803174;Hassan (CMC + OG);29;574;5556
803174;Hassan (CMC);29;574;5556
803175;Alur (TP);29;574;5557
803176;Arkalgud (TP);29;574;5558
803177;Hole Narsipur (TMC);29;574;5559
803178;Channarayapatna (TMC + OG);29;574;5560
803178;Channarayapatna (TMC);29;574;5560
803179;Mulki (TP);29;575;5561
803180;Mudbidri (TMC);29;575;5561
803181;Mangalore (M Corp. + OG);29;575;5561
803181;Mangalore (M Corp.);29;575;5561
803182;Ullal (TMC);29;575;5561
803183;Bantval (TMC);29;575;5562
803184;Beltangadi (TP);29;575;5563
803185;Puttur (TMC);29;575;5564
803186;Sulya (TP);29;575;5565
803187;Madikeri (CMC);29;576;5566
803188;Somvarpet (TP);29;576;5567
803189;Kushalnagar (TP);29;576;5567
803190;Virajpet (TP);29;576;5568
803191;Piriyapatna (TP);29;577;5569
803192;Hunsur (TMC);29;577;5570
803193;Krishnarajanagara (TMC);29;577;5571
803194;Mysore (M Corp. + OG);29;577;5572
803194;Mysore (M Corp.);29;577;5572
803195;Heggadadevankote (TP);29;577;5573
803196;Saragur (TP);29;577;5573
803197;Nanjangud (TMC);29;577;5574
803198;Bannur (TMC);29;577;5575
803199;Tirumakudal  Narsipur (TP);29;577;5575
803200;Gundlupet (TMC);29;578;5576
803201;Chamarajanagar (CMC);29;578;5577
803202;Yelandur (TP);29;578;5578
803203;Kollegal (CMC);29;578;5579
803204;Hanur (TP);29;578;5579
803205;Aland (TMC);29;579;5580
803206;Afzalpur (TP);29;579;5581
803207;Gulbarga (M Corp. + OG);29;579;5582
803207;Gulbarga (M Corp.);29;579;5582
803208;Chincholi (TP);29;579;5583
803209;Sedam (TMC);29;579;5584
803210;Chitapur (TMC);29;579;5585
803211;Shahabad ACC (NAC + OG);29;579;5585
803211;Shahabad ACC (NAC);29;579;5585
803212;Shahabad (CMC);29;579;5585
803213;Wadi (TMC);29;579;5585
803214;Jevargi (TP);29;579;5586
803215;Shorapur (TMC);29;580;5587
803216;Bhimarayanagudi (NAC);29;580;5588
803217;Shahpur (TMC);29;580;5588
803218;Gurmatkal (TP);29;580;5589
803219;Yadgir (CMC);29;580;5589
803220;Srinivaspur (TMC);29;581;5590
803221;Kolar (CMC);29;581;5591
803222;Malur (TMC);29;581;5592
803223;Bangarapet (TMC);29;581;5593
803224;Robertson Pet (CMC + OG);29;581;5593
803224;Robertson Pet (CMC);29;581;5593
803225;Mulbagal (TMC);29;581;5594
803226;Gauribidanur (TMC);29;582;5595
803227;Chikkaballapura (CMC);29;582;5596
803228;Gudibanda (TP);29;582;5597
803229;Bagepalli (TMC);29;582;5598
803230;Sidlaghatta (TMC);29;582;5599
803231;Chintamani (CMC);29;582;5600
803232;Nelamangala (TMC);29;583;5601
803233;Dod Ballapur (CMC + OG);29;583;5602
803233;Dod Ballapur (CMC);29;583;5602
803234;Vijayapura (TMC);29;583;5603
803235;Devanahalli (TMC);29;583;5603
803236;Hosakote (TMC);29;583;5604
803237;Magadi (TMC);29;584;5605
803238;Ramanagara (CMC);29;584;5606
803239;Channapatna (CMC);29;584;5607
803240;Kanakapura (TMC);29;584;5608
803241;Pernem (M Cl);30;585;5609
803242;Mapusa (M Cl);30;585;5610
803243;Panaji (M Cl + OG);30;585;5611
803243;Panaji (M Cl);30;585;5611
803244;Bicholim (M Cl);30;585;5612
803245;Sanquelim (M Cl);30;585;5612
803246;Valpoi (M Cl);30;585;5613
803247;Ponda (M Cl);30;585;5614
803248;Mormugao (M Cl);30;586;5615
803249;Margao (M Cl);30;586;5616
803250;Cuncolim (M Cl);30;586;5616
803251;Quepem (M Cl);30;586;5617
803252;Curchorem-Cacora (M Cl);30;586;5617
803253;Sanguem (M Cl);30;586;5618
803254;Canacona (M Cl);30;586;5619
803255;Kasaragod (M);32;588;5630
803256;Kanhangad (M + OG);32;588;5631
803256;Kanhangad (M);32;588;5631
803257;Payyannur (M);32;589;5632
803258;Taliparamba (M);32;589;5632
803259;Kannur (M);32;589;5633
803260;Kannur Cantonment (CB);32;589;5633
803261;Mattannur (M);32;589;5634
803262;Koothuparamba (M);32;589;5634
803263;Thalassery (M);32;589;5634
803264;Kalpetta (M);32;590;5637
803265;Vadakara (M);32;591;5638
803266;Quilandy (M);32;591;5639
803267;Kozhikode (M Corp. + OG);32;591;5640
803267;Kozhikode (M Corp.);32;591;5640
803268;Manjeri (M);32;592;5641
803269;Malappuram (M + OG);32;592;5641
803269;Malappuram (M);32;592;5641
803270;Perinthalmanna (M);32;592;5643
803271;Tirur (M);32;592;5644
803272;Ponnani (M);32;592;5646
803273;Shoranur (M);32;593;5647
803274;Ottappalam (M);32;593;5647
803275;Palakkad (M);32;593;5649
803276;Chittur-Thathamangalam (M);32;593;5650
803277;Kunnamkulam (M);32;594;5652
803278;Guruvayoor (M);32;594;5653
803279;Chavakkad (M);32;594;5653
803280;Thrissur (M Corp.);32;594;5654
803281;Kodungallur (M + OG);32;594;5655
803281;Kodungallur (M);32;594;5655
803282;Irinjalakuda (M);32;594;5656
803283;Chalakudy (M);32;594;5656
803284;Perumbavoor (M);32;595;5657
803285;Angamaly (M);32;595;5658
803286;Aluva (M);32;595;5658
803287;Paravur (M);32;595;5659
803288;Kochi (M Corp. + OG) (Part);32;595;5659
803288;Kochi (M Corp. + OG) (Part);32;595;5660
803288;Kochi (M Corp.) (Part);32;595;5660
803288;Kochi (M Corp. + OG) (Part);32;595;5661
803289;Kalamassery (M);32;595;5661
803288;Kochi (M Corp.) (Part);32;595;5661
803290;Thrippunithura (M);32;595;5661
803291;Muvattupuzha (M);32;595;5662
803292;Kothamangalam (M);32;595;5663
803293;Thodupuzha (M);32;596;5666
803294;Palai (M);32;597;5668
803295;Vaikom (M);32;597;5669
803296;Kottayam (M);32;597;5670
803297;Changanassery (M);32;597;5671
803298;Cherthala (M);32;598;5673
803299;Alappuzha (M + OG);32;598;5674
803299;Alappuzha (M);32;598;5674
803300;Kayamkulam (M);32;598;5676
803301;Chengannur (M);32;598;5677
803302;Mavelikkara (M);32;598;5678
803303;Thiruvalla (M);32;599;5679
803304;Pathanamthitta (M);32;599;5682
803305;Adoor (M);32;599;5683
803306;Kollam (M Corp. + OG) (Part);32;600;5684
803307;Punalur (M);32;600;5686
803306;Kollam (M Corp. + OG) (Part);32;600;5688
803306;Kollam (M Corp.) (Part);32;600;5688
803308;Paravoor (M);32;600;5688
803309;Varkala (M);32;601;5689
803310;Attingal (M);32;601;5689
803311;Nedumangad (M);32;601;5690
803312;Thiruvananthapuram (M Corp. + OG) (Part);32;601;5691
803312;Thiruvananthapuram (M Corp. + OG) (Part);32;601;5692
803313;Neyyattinkara (M);32;601;5692
803314;Gummidipoondi (TP);33;602;5693
803315;Ponneri (TP);33;602;5694
803316;Arani (TP);33;602;5694
803317;Minjur (TP);33;602;5694
803318;Uthukkottai (TP);33;602;5695
803319;Tiruttani (M);33;602;5696
803320;Pallipattu (TP);33;602;5697
803321;Pothatturpettai (TP);33;602;5697
803322;Thiruvallur (M);33;602;5698
803323;Avadi (M);33;602;5699
803324;Thirunindravur (TP);33;602;5699
803325;Tiruverkadu (M + OG);33;602;5699
803325;Tiruverkadu (M);33;602;5699
803326;Thirumazhisai (TP);33;602;5699
803327;Poonamallee (M + OG);33;602;5699
803327;Poonamallee (M);33;602;5699
803328;Ambattur (M);33;602;5700
803329;Maduravoyal (M);33;602;5700
803330;Valasaravakkam (M);33;602;5700
803331;Porur (TP);33;602;5700
803332;Kattivakkam (M);33;602;5701
803333;Tiruvottiyur (M);33;602;5701
803334;Manali (M);33;602;5701
803335;Naravarikuppam (TP);33;602;5701
803336;Puzhal (TP);33;602;5701
803337;Madavaram (M);33;602;5701
803338;Chinnasekkadu (TP);33;602;5701
803339;Chennai (M Corp.);33;603;99999
803340;Mangadu (TP);33;604;5702
803341;Kundrathur (TP + OG);33;604;5702
803341;Kundrathur (TP);33;604;5702
803342;Sriperumbudur (TP);33;604;5702
803343;Chitlapakkam (TP);33;604;5703
803344;Perungalathur (TP);33;604;5703
803345;Tambaram (M);33;604;5703
803346;Sembakkam (TP);33;604;5703
803347;Peerkankaranai (TP + OG);33;604;5703
803347;Peerkankaranai (TP);33;604;5703
803348;Madambakkam (TP);33;604;5703
803349;Nandambakkam (TP);33;604;5704
803350;St.Thomas Mount-cum-Pallavaram (CB);33;604;5704
803351;Alandur (M);33;604;5704
803352;Meenambakkam (TP + OG);33;604;5704
803352;Meenambakkam (TP);33;604;5704
803353;Anakaputhur (M);33;604;5704
803354;Pammal (M);33;604;5704
803355;Thiruneermalai (TP);33;604;5704
803356;Pallavaram (M + OG);33;604;5704
803356;Pallavaram (M);33;604;5704
803357;Puzhithivakkam (Ullagaram) (M);33;604;5705
803358;Perungudi (TP);33;604;5705
803359;Pallikaranai (TP);33;604;5705
803360;Sholinganallur (TP + OG);33;604;5705
803360;Sholinganallur (TP);33;604;5705
803361;Nandivaram - Guduvancheri (TP);33;604;5706
803362;Maraimalainagar (M);33;604;5706
803363;Thiruporur (TP);33;604;5706
803364;Chengalpattu (M);33;604;5706
803365;Kancheepuram (M);33;604;5707
803366;Sevilimedu (TP);33;604;5707
803367;Walajabad (TP);33;604;5707
803368;Uthiramerur (TP);33;604;5708
803369;Mamallapuram (TP);33;604;5709
803370;Tirukalukundram (TP);33;604;5709
803371;Karunguzhi (TP);33;604;5710
803372;Maduranthakam (M);33;604;5710
803373;Acharapakkam (TP);33;604;5710
803374;Edakalinadu (TP);33;604;5711
803375;Gudiyatham (M);33;605;5712
803376;Pernampattu (M);33;605;5712
803377;Thiruvalam (TP);33;605;5713
803378;Katpadi (TP);33;605;5713
803379;Dharapadavedu (M);33;605;5713
803380;Gandhinagar (TP);33;605;5713
803381;Kalinjur (TP);33;605;5713
803382;Sholingur (TP);33;605;5714
803383;Ammoor (TP);33;605;5714
803384;Walajapet (M + OG);33;605;5714
803384;Walajapet (M);33;605;5714
803385;Ranipettai (M);33;605;5714
803386;Melvisharam (M);33;605;5714
803387;Arakonam (M);33;605;5715
803388;Thakkolam (TP);33;605;5715
803389;Nemili (TP);33;605;5715
803390;Kaveripakkam (TP);33;605;5715
803391;Panapakkam (TP);33;605;5715
803392;Arcot (M);33;605;5716
803393;Vilapakkam (TP);33;605;5716
803394;Timiri (TP);33;605;5716
803395;Kalavai (TP);33;605;5716
803396;Sathuvachari (M);33;605;5717
803397;Shenbakkam (TP);33;605;5717
803398;Vellore (M. Corp);33;605;5717
803399;Pallikonda (TP);33;605;5717
803400;Thorapadi (TP);33;605;5717
803401;Allapuram (TP);33;605;5717
803402;Pennathur (TP);33;605;5717
803403;Odugathur (TP);33;605;5717
803404;Vaniyambadi (M);33;605;5718
803405;Alangayam (TP);33;605;5718
803406;Ambur (M);33;605;5719
803407;Uthayendram (TP);33;605;5719
803408;Natrampalli (TP);33;605;5720
803409;Jolarpet (M);33;605;5720
803410;Tirupathur (M);33;605;5720
803411;Kannamangalam (TP);33;606;5721
803412;Arani (M);33;606;5721
803413;Tiruvethipuram (M);33;606;5722
803414;Peranamallur (TP);33;606;5723
803415;Vandavasi (M);33;606;5723
803416;Desur (TP);33;606;5723
803417;Kalambur (TP);33;606;5724
803418;Polur (TP);33;606;5724
803419;Chetpet (TP);33;606;5724
803420;Pudupalayam (TP);33;606;5725
803421;Chengam (TP);33;606;5725
803422;Tiruvannamalai (M);33;606;5727
803423;Kilpennathur (TP);33;606;5727
803424;Vettavalam (TP);33;606;5727
803425;Gingee (TP);33;607;5728
803426;Ananthapuram (TP);33;607;5728
803427;Tindivanam (M);33;607;5729
803428;Marakkanam (TP);33;607;5729
803429;Kottakuppam (TP);33;607;5730
803430;Vikravandi (TP);33;607;5731
803431;Viluppuram (M);33;607;5731
803432;Valavanur (TP);33;607;5731
803433;Manalurpet (TP);33;607;5732
803434;Arakandanallur (TP);33;607;5732
803435;Tirukkoyilur (TP);33;607;5732
803436;Thiruvennainallur (TP);33;607;5732
803437;Sankarapuram (TP);33;607;5733
803438;Vadakkanandal (TP);33;607;5734
803439;Thiagadurgam (TP);33;607;5734
803440;Kallakkurichi (M);33;607;5734
803441;Chinnasalem (TP);33;607;5734
803442;Ulundurpettai (TP);33;607;5735
803443;Kolathur (TP);33;608;5736
803444;Mecheri (TP);33;608;5736
803445;Veerakkalpudur (TP);33;608;5736
803446;Mettur (M);33;608;5736
803447;P.N.Patti (TP);33;608;5736
803448;Nangavalli (TP);33;608;5736
803449;Vanavasi (TP);33;608;5736
803450;Jalakandapuram (TP);33;608;5736
803451;Kadayampatti (TP);33;608;5737
803452;Omalur (TP);33;608;5737
803453;Karuppur (TP);33;608;5737
803454;Tharamangalam (TP);33;608;5737
803455;Poolampatti (TP);33;608;5738
803456;Edappadi (M);33;608;5738
803457;Konganapuram (TP);33;608;5738
803458;Edaganasalai (TP);33;608;5739
803459;Arasiramani (TP);33;608;5739
803460;Thevur (TP);33;608;5739
803461;Sankari (TP);33;608;5739
803462;Kannankurichi (TP);33;608;5740
803463;Salem (M Corp.);33;608;5740
803464;Ilampillai (TP);33;608;5740
803465;Panaimarathupatti (TP);33;608;5740
803466;Mallur (TP);33;608;5740
803467;Attayampatti (TP);33;608;5740
803468;Belur (TP);33;608;5742
803469;Vazhapadi (TP);33;608;5742
803470;Ayothiapattinam (TP);33;608;5742
803471;Pethanaickenpalayam (TP);33;608;5743
803472;Ethapur (TP);33;608;5743
803473;Attur (M);33;608;5743
803474;Narasingapuram (M);33;608;5743
803475;Keeripatti (TP);33;608;5743
803476;Veeraganur ((TP);33;608;5744
803477;Thedavur (TP);33;608;5744
803478;Gangavalli (TP);33;608;5744
803479;Thammampatti (TP);33;608;5744
803480;Sentharapatti (TP);33;608;5744
803481;Mallasamudram (TP);33;609;5745
803482;Kumarapalayam (M);33;609;5745
803483;Padaiveedu (TP);33;609;5745
803484;Tiruchengode (M);33;609;5745
803485;Alampalayam (TP);33;609;5745
803486;Pallipalayam (M);33;609;5745
803487;Vennanthur (TP);33;609;5746
803488;Athanur (TP);33;609;5746
803489;R.Pudupatti (TP);33;609;5746
803490;Namagiripettai (TP);33;609;5746
803491;Seerapalli (TP);33;609;5746
803492;Pattinam (TP);33;609;5746
803493;Rasipuram (M);33;609;5746
803494;Pillanallur (TP);33;609;5746
803495;Kalappanaickenpatti (TP);33;609;5747
803496;Senthamangalam (TP);33;609;5747
803497;Namakkal (M);33;609;5747
803498;Erumaipatti (TP);33;609;5747
803499;Mohanur (TP);33;609;5747
803500;Paramathi (TP);33;609;5748
803501;Velur (TP);33;609;5748
803502;Pothanur (TP);33;609;5748
803503;Venkarai (TP);33;609;5748
803504;Pandamangalam (TP);33;609;5748
803505;Sathyamangalam (M);33;610;5749
803506;Kembainaickenpalayam (TP);33;610;5749
803507;Ariyappampalayam (TP);33;610;5749
803508;Bhavanisagar (TP);33;610;5749
803509;Punjaipuliampatti (M);33;610;5749
803510;Nerunjipettai (TP);33;610;5750
803511;Ammapettai (TP);33;610;5750
803512;Anthiyur (TP);33;610;5750
803513;Olagadam (TP);33;610;5750
803514;Athani (TP);33;610;5750
803515;Jambai (TP);33;610;5750
803516;Appakudal (TP);33;610;5750
803517;Bhavani (M);33;610;5750
803518;Salangapalayam (TP);33;610;5750
803519;Periyakodiveri (TP);33;610;5751
803520;Vaniputhur (TP);33;610;5751
803521;Lakkampatti (TP);33;610;5751
803522;Kasipalayam (G) (TP);33;610;5751
803523;Gobichettipalayam (M);33;610;5751
803524;Kuhalur (TP);33;610;5751
803525;P.Mettupalayam (TP);33;610;5751
803526;Elathur (TP);33;610;5751
803527;Kolappalur (TP);33;610;5751
803528;Nambiyur (TP);33;610;5751
803529;Pallapalayam (TP);33;610;5752
803530;Kanjikoil (TP);33;610;5752
803531;Nallampatti (TP);33;610;5752
803532;Pethampalayam (TP);33;610;5752
803533;Karumandi Chellipalayam (TP);33;610;5752
803534;Perundurai (TP);33;610;5752
803535;Chennimalai (TP);33;610;5752
803536;Suriyampalayam (TP);33;610;5753
803537;Chithode (TP);33;610;5753
803538;Brahmana Periya Agraharam (TP);33;610;5753
803539;Periyasemur (M);33;610;5753
803540;Nasiyanur (TP);33;610;5753
803541;Veerappanchatiram (M);33;610;5753
803542;Erode (M.Corp);33;610;5753
803543;Surampatti (M);33;610;5753
803544;Kasipalayam  (E) (M);33;610;5753
803545;Avalpoondurai (TP);33;610;5753
803546;Modakurichi (TP);33;610;5753
803547;Pasur (TP);33;610;5753
803548;Kilampadi (TP);33;610;5753
803549;Vellottamparappu (TP);33;610;5753
803550;Vadugapatti (TP);33;610;5753
803551;Arachalur (TP);33;610;5753
803552;Sivagiri (TP);33;610;5753
803553;Unjalur (TP);33;610;5753
803554;Kollankoil (TP);33;610;5753
803555;Vengampudur (TP);33;610;5753
803556;Kodumudi (TP);33;610;5753
803557;Chennasamudram (TP);33;610;5753
803558;Nelliyalam (M);33;611;5754
803559;Devarshola (TP);33;611;5755
803560;Gudalur (M);33;611;5755
803561;O' Valley (TP);33;611;5755
803562;Sholur (TP);33;611;5756
803563;Naduvattam (TP);33;611;5756
803564;Udhagamandalam (M);33;611;5756
803565;Kotagiri (TP);33;611;5757
803566;Jagathala (TP);33;611;5757
803567;Wellington (CB);33;611;5758
803568;Kethi (TP);33;611;5758
803569;Adikaratti (TP);33;611;5758
803570;Coonoor (M);33;611;5758
803571;Huligal (TP);33;611;5758
803572;Bikketti (TP);33;611;5759
803573;Kilkunda (TP);33;611;5759
803574;Keeranur (TP);33;612;5760
803575;Neikkarapatti (TP);33;612;5760
803576;Palani (M);33;612;5760
803577;Ayakudi (TP);33;612;5760
803578;Balasamudram (TP);33;612;5760
803579;Oddanchatram (TP);33;612;5761
803580;Palayam (TP);33;612;5762
803581;Vedasandur (TP);33;612;5762
803582;Eriodu (TP);33;612;5762
803583;Ayyalur (TP);33;612;5762
803584;Vadamadurai (TP);33;612;5762
803585;Natham (TP);33;612;5763
803586;Sriramapuram (TP);33;612;5764
803587;Agaram (TP);33;612;5764
803588;Thadikombu (TP);33;612;5764
803589;Dindigul (M);33;612;5764
803590;Kannivadi (TP);33;612;5764
803591;Sithayankottai (TP);33;612;5765
803592;Chinnalapatti (TP);33;612;5765
803593;Ayyampalayam (TP);33;612;5765
803594;Pannaikadu (TP);33;612;5766
803595;Kodaikanal (M);33;612;5766
803596;Sevugampatti (TP);33;612;5767
803597;Ammainaickanur (TP);33;612;5767
803598;Nilakkottai (TP);33;612;5767
803599;Pattiveeranpatti (TP);33;612;5767
803600;Batlagundu (TP);33;612;5767
803601;Aravakurichi (TP);33;613;5768
803602;Pallapatti (TP);33;613;5768
803603;TNPL Pugalur (TP);33;613;5769
803604;Punjaipugalur (TP);33;613;5769
803605;Punjai Thottakurichi (TP);33;613;5769
803606;Inam Karur (M);33;613;5769
803607;Karur (M);33;613;5769
803608;Puliyur (TP);33;613;5769
803609;Thanthoni (M);33;613;5769
803610;Uppidamangalam (TP);33;613;5769
803611;Krishnarayapuram (TP);33;613;5770
803612;P.J. Cholapuram (TP);33;613;5770
803613;Kulithalai (M);33;613;5771
803614;Marudur (TP);33;613;5771
803615;Nangavaram (TP);33;613;5771
803616;Kattuputhur (TP);33;614;5773
803617;Thottiyam (TP);33;614;5773
803618;Mettupalayam (TP);33;614;5774
803619;Thathaiyangarpet (TP);33;614;5774
803620;Musiri (TP);33;614;5774
803621;Uppiliapuram (TP);33;614;5775
803622;Balakrishnampatti (TP);33;614;5775
803623;Thuraiyur (M);33;614;5775
803624;S. Kannanur (TP);33;614;5776
803625;Manachanallur (TP);33;614;5776
803626;Kallakudi (TP);33;614;5777
803627;Pullampadi (TP);33;614;5777
803628;Puvalur (TP);33;614;5777
803629;Lalgudi (TP);33;614;5777
803630;Sirugamani (TP);33;614;5778
803631;Tiruchirappalli (M Corp.);33;614;5779
803632;Koothappar (TP);33;614;5780
803633;Thiruverumbur (TP);33;614;5780
803634;Thuvakudi  (M);33;614;5780
803635;Manapparai (M);33;614;5781
803636;Ponnampatti (TP);33;614;5781
803637;Poolambadi (TP);33;615;5782
803638;Arumbavur (TP);33;615;5782
803639;Perambalur (M);33;615;5783
803640;Kurumbalur (TP);33;615;5783
803641;Labbaikudikadu (TP);33;615;5784
803642;Varadarajanpettai (TP);33;616;5786
803643;Jayankondam (M);33;616;5786
803644;Udayarpalayam (TP);33;616;5786
803645;Ariyalur (M);33;616;5787
803646;Thorapadi (TP);33;617;5788
803647;Melpattampakkam (TP);33;617;5788
803648;Nellikuppam (M);33;617;5788
803649;Panruti (M);33;617;5788
803650;Cuddalore (M);33;617;5789
803651;Kurinjipadi (TP);33;617;5790
803652;Vadalur (TP);33;617;5790
803653;Parangipettai (TP);33;617;5791
803654;Sethiathoppu (TP);33;617;5791
803655;Bhuvanagiri (TP);33;617;5791
803656;Killai (TP);33;617;5791
803657;Chidambaram (M);33;617;5791
803658;Annamalai Nagar (TP);33;617;5791
803659;Srimushnam (TP);33;617;5792
803660;Lalpet (TP);33;617;5792
803661;Kattumannarkoil (TP);33;617;5792
803662;Mangalampet (TP);33;617;5793
803663;Gangaikondan (TP);33;617;5793
803664;Virudhachalam (M);33;617;5793
803665;Pennadam (TP);33;617;5794
803666;Tittakudi (TP);33;617;5794
803667;Sirkali (M);33;618;5795
803668;Vaitheeswarankoil (TP);33;618;5795
803669;Manalmedu (TP);33;618;5796
803670;Mayiladuthurai (M);33;618;5796
803671;Kuthalam (TP);33;618;5797
803672;Tharangambadi (TP);33;618;5798
803673;Tittacheri (TP);33;618;5799
803674;Nagapattinam (M);33;618;5799
803675;Kilvelur (TP);33;618;5800
803676;Velankanni (TP);33;618;5800
803677;Thalainayar (TP);33;618;5802
803678;Vedaranyam (M);33;618;5802
803679;Valangaiman (TP);33;619;5803
803680;Kodavasal (TP);33;619;5804
803681;Koradacheri (TP);33;619;5804
803682;Peralam (TP);33;619;5805
803683;Nannilam (TP);33;619;5805
803684;Thiruvarur (M);33;619;5806
803685;Needamangalam (TP);33;619;5807
803686;Kuthanallur (M);33;619;5807
803687;Mannargudi (M);33;619;5808
803688;Thiruthuraipoondi (M);33;619;5809
803689;Muthupet (TP);33;619;5809
803690;Thiruppanandal (TP);33;620;5810
803691;Aduthurai alias Maruthuvakudi (TP);33;620;5810
803692;Veppathur (TP);33;620;5810
803693;Thirupuvanam (TP);33;620;5810
803694;Thiruvidaimarudur (TP);33;620;5810
803695;Cholapuram (TP);33;620;5811
803696;Thirunageswaram (TP);33;620;5811
803697;Kumbakonam (M);33;620;5811
803698;Swamimalai (TP);33;620;5811
803699;Dharasuram (TP);33;620;5811
803700;Papanasam (TP);33;620;5812
803701;Ayyampettai (TP);33;620;5812
803702;Melattur (TP);33;620;5812
803703;Ammapettai (TP);33;620;5812
803704;Thiruvaiyaru (TP);33;620;5813
803705;Melathiruppanthuruthi (TP);33;620;5813
803706;Thirukkattupalli (TP);33;620;5813
803707;Thanjavur (M);33;620;5814
803708;Vallam (TP);33;620;5814
803709;Orathanadu (Mukthambalpuram) (TP);33;620;5815
803710;Madukkur (TP);33;620;5816
803711;Pattukkottai (M);33;620;5816
803712;Adiramapattinam (TP);33;620;5816
803713;Peravurani (TP);33;620;5817
803714;Perumagalur (TP);33;620;5817
803715;Iluppur (TP);33;621;5818
803716;Annavasal (TP);33;621;5818
803717;Keeranur (TP);33;621;5819
803718;Pudukkottai (M);33;621;5821
803719;Arimalam (TP);33;621;5822
803720;Ponnamaravathi (TP);33;621;5823
803721;Alangudi (TP);33;621;5824
803722;Keeramangalam (TP);33;621;5824
803723;Karambakkudi (TP);33;621;5825
803724;Aranthangi (M);33;621;5826
803725;Nerkuppai (TP);33;622;5829
803726;Singampuneri (TP);33;622;5829
803727;Tirupathur (TP);33;622;5829
803728;Kanadukathan (TP);33;622;5830
803729;Pallathur (TP);33;622;5830
803730;Kottaiyur (TP);33;622;5830
803731;Kandanur (TP);33;622;5830
803732;Puduvayal (TP);33;622;5830
803733;Karaikkudi (M);33;622;5830
803734;Devakottai (M);33;622;5831
803735;Nattarasankottai (TP);33;622;5832
803736;Sivaganga (M);33;622;5832
803737;Thirupuvanam (TP);33;622;5833
803738;Manamadurai (TP);33;622;5833
803739;Ilayangudi (TP);33;622;5834
803740;A.Vellalapatti (TP);33;623;5835
803741;Melur (M);33;623;5835
803742;Anaiyur (M);33;623;5836
803743;Paravai (TP);33;623;5836
803744;Vilangudi (TP);33;623;5836
803745;Vadipatti (TP);33;623;5837
803746;Palamedu (TP);33;623;5837
803747;Sholavandan (TP);33;623;5837
803748;Alanganallur (TP);33;623;5837
803749;Usilampatti (M);33;623;5838
803750;Elumalai (TP);33;623;5839
803751;T.Kallupatti (TP);33;623;5839
803752;Peraiyur (TP);33;623;5839
803753;Thirumangalam (M);33;623;5840
803754;Madurai (M Corp.);33;623;5841
803755;Thirunagar (TP);33;623;5841
803756;Avaniapuram (M);33;623;5841
803757;Thiruparankundram (M + OG);33;623;5841
803757;Thiruparankundram (M);33;623;5841
803758;Harveypatti (TP);33;623;5841
803759;Boothipuram (TP);33;624;5842
803760;Bodinayakanur (M);33;624;5842
803761;Melachokkanathapuram (TP);33;624;5842
803762;B. Meenakshipuram (TP);33;624;5842
803763;Ganguvarpatti (TP);33;624;5843
803764;Devadanapatti (TP);33;624;5843
803765;Vadugapatti (TP);33;624;5843
803766;Thamaraikulam (TP);33;624;5843
803767;Periyakulam (M);33;624;5843
803768;Thenkarai (TP);33;624;5843
803769;Theni Allinagaram (M);33;624;5844
803770;Palani Chettipatti (TP);33;624;5844
803771;Veerapandi (TP);33;624;5844
803772;Thevaram (TP);33;624;5845
803773;Kuchanur (TP);33;624;5845
803774;Markayankottai (TP);33;624;5845
803775;Pannaipuram (TP);33;624;5845
803776;Kombai (TP);33;624;5845
803777;Chinnamanur (M);33;624;5845
803778;Odaipatti (TP);33;624;5845
803779;Uthamapalayam (TP);33;624;5845
803780;Hanumanthampatti (TP);33;624;5845
803781;Pudupatti (TP);33;624;5845
803782;Kamayagoundanpatti (TP);33;624;5845
803783;Kambam (M);33;624;5845
803784;Gudalur (M);33;624;5845
803785;Highways (TP);33;624;5845
803786;Andipatti Jakkampatti (TP);33;624;5846
803787;Rajapalayam (M);33;625;5847
803788;Seithur (TP);33;625;5847
803789;Chettiarpatti (TP);33;625;5847
803790;S.Kodikulam (TP);33;625;5848
803791;Vathirairuppu (TP);33;625;5848
803792;V.Pudupatti (TP);33;625;5848
