subdistrict_code;subdistrict_name;state_code;district_code;sub_district_nomenclature
3725;Anjar;24;468;Taluka
3726;Bhuj;24;468;Taluka
3727;Nakhatrana;24;468;Taluka
3728;Abdasa;24;468;Taluka
3729;Mandvi;24;468;Taluka
3730;Mundra;24;468;Taluka
3731;Gandhidham;24;468;Taluka
3732;Vav;24;469;Taluka
3733;Tharad;24;469;Taluka
3734;Dhanera;24;469;Taluka
3735;Dantiwada;24;469;Taluka
3736;Amirgadh;24;469;Taluka
3737;Danta;24;469;Taluka
3738;Vadgam;24;469;Taluka
3739;Palanpur;24;469;Taluka
3740;Deesa;24;469;Taluka
3741;Deodar;24;469;Taluka
3742;Bhabhar;24;469;Taluka
3743;Kankrej;24;469;Taluka
3744;Santalpur;24;470;Taluka
3745;Radhanpur;24;470;Taluka
3746;Sidhpur;24;470;Taluka
3747;Patan;24;470;Taluka
3748;Harij;24;470;Taluka
3749;Sami;24;470;Taluka
3750;Chanasma;24;470;Taluka
3751;Satlasana;24;471;Taluka
3752;Kheralu;24;471;Taluka
3753;Unjha;24;471;Taluka
3754;Visnagar;24;471;Taluka
3755;Vadnagar;24;471;Taluka
3756;Vijapur;24;471;Taluka
3757;Mahesana;24;471;Taluka
3758;Becharaji;24;471;Taluka
3759;Kadi;24;471;Taluka
3760;Khedbrahma;24;472;Taluka
3761;Vijaynagar;24;472;Taluka
3762;Vadali;24;472;Taluka
3763;Idar;24;472;Taluka
3764;Bhiloda;24;472;Taluka
3765;Meghraj;24;472;Taluka
3766;Himatnagar;24;472;Taluka
3767;Prantij;24;472;Taluka
3768;Talod;24;472;Taluka
3769;Modasa;24;472;Taluka
3770;Dhansura;24;472;Taluka
3771;Malpur;24;472;Taluka
3772;Bayad;24;472;Taluka
3773;Kalol;24;473;Taluka
3774;Mansa;24;473;Taluka
3775;Gandhinagar;24;473;Taluka
3776;Dehgam;24;473;Taluka
3777;Mandal;24;474;Taluka
3778;Detroj-Rampura;24;474;Taluka
3779;Viramgam;24;474;Taluka
3780;Sanand;24;474;Taluka
3781;Ahmadabad City;24;474;Taluka
3782;Daskroi;24;474;Taluka
3783;Dholka;24;474;Taluka
3784;Bavla;24;474;Taluka
3785;Ranpur;24;474;Taluka
3786;Barwala;24;474;Taluka
3787;Dhandhuka;24;474;Taluka
3788;Halvad;24;475;Taluka
3789;Dhrangadhra;24;475;Taluka
3790;Dasada;24;475;Taluka
3791;Lakhtar;24;475;Taluka
3792;Wadhwan;24;475;Taluka
3793;Muli;24;475;Taluka
3794;Chotila;24;475;Taluka
3795;Sayla;24;475;Taluka
3796;Chuda;24;475;Taluka
3797;Limbdi;24;475;Taluka
3798;Maliya;24;476;Taluka
3799;Morvi;24;476;Taluka
3800;Tankara;24;476;Taluka
3801;Wankaner;24;476;Taluka
3802;Paddhari;24;476;Taluka
3803;Rajkot;24;476;Taluka
3804;Lodhika;24;476;Taluka
3805;Kotda Sangani;24;476;Taluka
3806;Jasdan;24;476;Taluka
3807;Gondal;24;476;Taluka
3808;Jamkandorna;24;476;Taluka
3809;Upleta;24;476;Taluka
3810;Dhoraji;24;476;Taluka
3811;Jetpur;24;476;Taluka
3812;Okhamandal;24;477;Taluka
3813;Khambhalia;24;477;Taluka
3814;Jamnagar;24;477;Taluka
3815;Jodiya;24;477;Taluka
3816;Dhrol;24;477;Taluka
3817;Kalavad;24;477;Taluka
3818;Lalpur;24;477;Taluka
3819;Kalyanpur;24;477;Taluka
3820;Bhanvad;24;477;Taluka
3821;Jamjodhpur;24;477;Taluka
3822;Porbandar;24;478;Taluka
3823;Ranavav;24;478;Taluka
3824;Kutiyana;24;478;Taluka
3825;Manavadar;24;479;Taluka
3826;Vanthali;24;479;Taluka
3827;Junagadh;24;479;Taluka
3828;Bhesan;24;479;Taluka
3829;Visavadar;24;479;Taluka
3830;Mendarda;24;479;Taluka
3831;Keshod;24;479;Taluka
3832;Mangrol;24;479;Taluka
3833;Malia;24;479;Taluka
3834;Talala;24;479;Taluka
3835;Patan-Veraval;24;479;Taluka
3836;Sutrapada;24;479;Taluka
3837;Kodinar;24;479;Taluka
3838;Una;24;479;Taluka
3839;Kunkavav Vadia;24;480;Taluka
3840;Babra;24;480;Taluka
3841;Lathi;24;480;Taluka
3842;Lilia;24;480;Taluka
3843;Amreli;24;480;Taluka
3844;Bagasara;24;480;Taluka
3845;Dhari;24;480;Taluka
3846;Savar Kundla;24;480;Taluka
3847;Khambha;24;480;Taluka
3848;Jafrabad;24;480;Taluka
3849;Rajula;24;480;Taluka
3850;Botad;24;481;Taluka
3851;Vallabhipur;24;481;Taluka
3852;Gadhada;24;481;Taluka
3853;Umrala;24;481;Taluka
3854;Bhavnagar;24;481;Taluka
3855;Ghogha;24;481;Taluka
3856;Sihor;24;481;Taluka
3857;Gariadhar;24;481;Taluka
3858;Palitana;24;481;Taluka
3859;Talaja;24;481;Taluka
3860;Mahuva;24;481;Taluka
3861;Tarapur;24;482;Taluka
3862;Sojitra;24;482;Taluka
3863;Umreth;24;482;Taluka
3864;Anand;24;482;Taluka
3865;Petlad;24;482;Taluka
3866;Khambhat;24;482;Taluka
3867;Borsad;24;482;Taluka
3868;Anklav;24;482;Taluka
3869;Kapadvanj;24;483;Taluka
3870;Virpur;24;483;Taluka
3871;Balasinor;24;483;Taluka
3872;Kathlal;24;483;Taluka
3873;Mehmedabad;24;483;Taluka
3874;Kheda;24;483;Taluka
3875;Matar;24;483;Taluka
3876;Nadiad;24;483;Taluka
3877;Mahudha;24;483;Taluka
3878;Thasra;24;483;Taluka
3879;Khanpur;24;484;Taluka
3880;Kadana;24;484;Taluka
3881;Santrampur;24;484;Taluka
3882;Lunawada;24;484;Taluka
3883;Shehera;24;484;Taluka
3884;Morwa (Hadaf);24;484;Taluka
3885;Godhra;24;484;Taluka
3886;Kalol;24;484;Taluka
3887;Ghoghamba;24;484;Taluka
3888;Halol;24;484;Taluka
3889;Jambughoda;24;484;Taluka
3890;Fatepura;24;485;Taluka
3891;Jhalod;24;485;Taluka
3892;Limkheda;24;485;Taluka
3893;Dohad;24;485;Taluka
3894;Garbada;24;485;Taluka
3895;Devgadbaria;24;485;Taluka
3896;Dhanpur;24;485;Taluka
3897;Savli;24;486;Taluka
3898;Vadodara;24;486;Taluka
3899;Vaghodia;24;486;Taluka
3900;Jetpur Pavi;24;486;Taluka
3901;Chhota Udaipur;24;486;Taluka
3902;Kavant;24;486;Taluka
3903;Nasvadi;24;486;Taluka
3904;Sankheda;24;486;Taluka
3905;Dabhoi;24;486;Taluka
3906;Padra;24;486;Taluka
3907;Karjan;24;486;Taluka
3908;Sinor;24;486;Taluka
3909;Tilakwada;24;487;Taluka
3910;Nandod;24;487;Taluka
3911;Dediapada;24;487;Taluka
3912;Sagbara;24;487;Taluka
3913;Jambusar;24;488;Taluka
3914;Amod;24;488;Taluka
3915;Vagra;24;488;Taluka
3916;Bharuch;24;488;Taluka
3917;Jhagadia;24;488;Taluka
3918;Anklesvar;24;488;Taluka
3919;Hansot;24;488;Taluka
3920;Valia;24;488;Taluka
3921;The Dangs;24;489;Taluka
3922;Navsari;24;490;Taluka
3923;Jalalpore;24;490;Taluka
3924;Gandevi;24;490;Taluka
3925;Chikhli;24;490;Taluka
3926;Bansda;24;490;Taluka
3927;Valsad;24;491;Taluka
3928;Dharampur;24;491;Taluka
3929;Pardi;24;491;Taluka
3930;Kaprada;24;491;Taluka
3931;Umbergaon;24;491;Taluka
3932;Olpad;24;492;Taluka
3933;Mangrol;24;492;Taluka
3934;Umarpada;24;492;Taluka
3935;Mandvi;24;492;Taluka
3936;Kamrej;24;492;Taluka
3937;Surat City;24;492;Taluka
3938;Chorasi;24;492;Taluka
3939;Palsana;24;492;Taluka
3940;Bardoli;24;492;Taluka
3941;Mahuva;24;492;Taluka
3942;Nizar;24;493;Taluka
3943;Uchchhal;24;493;Taluka
3944;Songadh;24;493;Taluka
3945;Vyara;24;493;Taluka
3946;Valod;24;493;Taluka
3947;Diu;25;494;Taluka
3948;Daman;25;495;Taluka
3949;Dadra & Nagar Haveli;26;496;Taluka
3950;Akkalkuwa;27;497;Tahsil
3951;Akrani;27;497;Tahsil
3952;Talode;27;497;Tahsil
3953;Shahade;27;497;Tahsil
3954;Nandurbar;27;497;Tahsil
3955;Nawapur;27;497;Tahsil
3956;Shirpur;27;498;Tahsil
3957;Sindkhede;27;498;Tahsil
3958;Sakri;27;498;Tahsil
3959;Dhule;27;498;Tahsil
3960;Chopda;27;499;Tahsil
3961;Yawal;27;499;Tahsil
3962;Raver;27;499;Tahsil
3963;Muktainagar (Edlabad);27;499;Tahsil
3964;Bodvad;27;499;Tahsil
3965;Bhusawal;27;499;Tahsil
3966;Jalgaon;27;499;Tahsil
3967;Erandol;27;499;Tahsil
3968;Dharangaon;27;499;Tahsil
3969;Amalner;27;499;Tahsil
3970;Parola;27;499;Tahsil
3971;Bhadgaon;27;499;Tahsil
3972;Chalisgaon;27;499;Tahsil
3973;Pachora;27;499;Tahsil
3974;Jamner;27;499;Tahsil
3975;Jalgaon (Jamod);27;500;Tahsil
3976;Sangrampur;27;500;Tahsil
3977;Shegaon;27;500;Tahsil
3978;Nandura;27;500;Tahsil
3979;Malkapur;27;500;Tahsil
3980;Motala;27;500;Tahsil
3981;Khamgaon;27;500;Tahsil
3982;Mehkar;27;500;Tahsil
3983;Chikhli;27;500;Tahsil
3984;Buldana;27;500;Tahsil
3985;Deolgaon Raja;27;500;Tahsil
3986;Sindkhed Raja;27;500;Tahsil
3987;Lonar;27;500;Tahsil
3988;Telhara;27;501;Tahsil
3989;Akot;27;501;Tahsil
3990;Balapur;27;501;Tahsil
3991;Akola;27;501;Tahsil
3992;Murtijapur;27;501;Tahsil
3993;Patur;27;501;Tahsil
3994;Barshitakli;27;501;Tahsil
3995;Malegaon;27;502;Tahsil
3996;Mangrulpir;27;502;Tahsil
3997;Karanja;27;502;Tahsil
3998;Manora;27;502;Tahsil
3999;Washim;27;502;Tahsil
4000;Risod;27;502;Tahsil
4001;Dharni;27;503;Tahsil
4002;Chikhaldara;27;503;Tahsil
4003;Anjangaon Surji;27;503;Tahsil
4004;Achalpur;27;503;Tahsil
4005;Chandurbazar;27;503;Tahsil
4006;Morshi;27;503;Tahsil
4007;Warud;27;503;Tahsil
4008;Teosa;27;503;Tahsil
4009;Amravati;27;503;Tahsil
4010;Bhatkuli;27;503;Tahsil
4011;Daryapur;27;503;Tahsil
4012;Nandgaon-Khandeshwar;27;503;Tahsil
4013;Chandur Railway;27;503;Tahsil
4014;Dhamangaon Railway;27;503;Tahsil
4015;Ashti;27;504;Tahsil
4016;Karanja;27;504;Tahsil
4017;Arvi;27;504;Tahsil
4018;Seloo;27;504;Tahsil
4019;Wardha;27;504;Tahsil
4020;Deoli;27;504;Tahsil
4021;Hinganghat;27;504;Tahsil
4022;Samudrapur;27;504;Tahsil
4023;Narkhed;27;505;Tahsil
4024;Katol;27;505;Tahsil
4025;Kalameshwar;27;505;Tahsil
4026;Savner;27;505;Tahsil
4027;Parseoni;27;505;Tahsil
4028;Ramtek;27;505;Tahsil
4029;Mauda;27;505;Tahsil
4030;Kamptee;27;505;Tahsil
4031;Nagpur (Rural);27;505;Tahsil
4032;Nagpur (Urban);27;505;Tahsil
4033;Hingna;27;505;Tahsil
4034;Umred;27;505;Tahsil
4035;Kuhi;27;505;Tahsil
4036;Bhiwapur;27;505;Tahsil
4037;Tumsar;27;506;Tahsil
4038;Mohadi;27;506;Tahsil
4039;Bhandara;27;506;Tahsil
4040;Sakoli;27;506;Tahsil
4041;Lakhani;27;506;Tahsil
4042;Pauni;27;506;Tahsil
4043;Lakhandur;27;506;Tahsil
4044;Tirora;27;507;Tahsil
4045;Goregaon;27;507;Tahsil
4046;Gondiya;27;507;Tahsil
4047;Amgaon;27;507;Tahsil
4048;Salekasa;27;507;Tahsil
4049;Sadak-Arjuni;27;507;Tahsil
4050;Arjuni Morgaon;27;507;Tahsil
4051;Deori;27;507;Tahsil
4052;Desaiganj (Vadasa);27;508;Tahsil
4053;Armori;27;508;Tahsil
4054;Kurkheda;27;508;Tahsil
4055;Korchi;27;508;Tahsil
4056;Dhanora;27;508;Tahsil
4057;Gadchiroli;27;508;Tahsil
4058;Chamorshi;27;508;Tahsil
4059;Mulchera;27;508;Tahsil
4060;Etapalli;27;508;Tahsil
4061;Bhamragad;27;508;Tahsil
4062;Aheri;27;508;Tahsil
4063;Sironcha;27;508;Tahsil
4064;Warora;27;509;Tahsil
4065;Chimur;27;509;Tahsil
4066;Nagbhir;27;509;Tahsil
4067;Brahmapuri;27;509;Tahsil
4068;Sawali;27;509;Tahsil
4069;Sindewahi;27;509;Tahsil
4070;Bhadravati;27;509;Tahsil
4071;Chandrapur;27;509;Tahsil
4072;Mul;27;509;Tahsil
4073;Pombhurna;27;509;Tahsil
4074;Ballarpur;27;509;Tahsil
4075;Korpana;27;509;Tahsil
4076;Jiwati;27;509;Tahsil
4077;Rajura;27;509;Tahsil
4078;Gondpipri;27;509;Tahsil
4079;Ner;27;510;Tahsil
4080;Babulgaon;27;510;Tahsil
4081;Kalamb;27;510;Tahsil
4082;Yavatmal;27;510;Tahsil
4083;Darwha;27;510;Tahsil
4084;Digras;27;510;Tahsil
4085;Pusad;27;510;Tahsil
4086;Umarkhed;27;510;Tahsil
4087;Mahagaon;27;510;Tahsil
4088;Arni;27;510;Tahsil
4089;Ghatanji;27;510;Tahsil
4090;Kelapur;27;510;Tahsil
4091;Ralegaon;27;510;Tahsil
4092;Maregaon;27;510;Tahsil
4093;Zari-Jamani;27;510;Tahsil
4094;Wani;27;510;Tahsil
4095;Mahoor;27;511;Tahsil
4096;Kinwat;27;511;Tahsil
4097;Himayatnagar;27;511;Tahsil
4098;Hadgaon;27;511;Tahsil
4099;Ardhapur;27;511;Tahsil
4100;Nanded;27;511;Tahsil
4101;Mudkhed;27;511;Tahsil
4102;Bhokar;27;511;Tahsil
4103;Umri;27;511;Tahsil
4104;Dharmabad;27;511;Tahsil
4105;Biloli;27;511;Tahsil
4106;Naigaon (Khairgaon);27;511;Tahsil
4107;Loha;27;511;Tahsil
4108;Kandhar;27;511;Tahsil
4109;Mukhed;27;511;Tahsil
4110;Deglur;27;511;Tahsil
4111;Sengaon;27;512;Tahsil
4112;Hingoli;27;512;Tahsil
4113;Aundha (Nagnath);27;512;Tahsil
4114;Kalamnuri;27;512;Tahsil
4115;Basmath;27;512;Tahsil
4116;Sailu;27;513;Tahsil
4117;Jintur;27;513;Tahsil
4118;Parbhani;27;513;Tahsil
4119;Manwath;27;513;Tahsil
4120;Pathri;27;513;Tahsil
4121;Sonpeth;27;513;Tahsil
4122;Gangakhed;27;513;Tahsil
4123;Palam;27;513;Tahsil
4124;Purna;27;513;Tahsil
4125;Bhokardan;27;514;Tahsil
4126;Jafferabad;27;514;Tahsil
4127;Jalna;27;514;Tahsil
4128;Badnapur;27;514;Tahsil
4129;Ambad;27;514;Tahsil
4130;Ghansawangi;27;514;Tahsil
4131;Partur;27;514;Tahsil
4132;Mantha;27;514;Tahsil
4133;Kannad;27;515;Tahsil
4134;Soegaon;27;515;Tahsil
4135;Sillod;27;515;Tahsil
4136;Phulambri;27;515;Tahsil
4137;Aurangabad;27;515;Tahsil
4138;Khuldabad;27;515;Tahsil
4139;Vaijapur;27;515;Tahsil
4140;Gangapur;27;515;Tahsil
4141;Paithan;27;515;Tahsil
4142;Surgana;27;516;Tahsil
4143;Kalwan;27;516;Tahsil
4144;Deola;27;516;Tahsil
4145;Baglan;27;516;Tahsil
4146;Malegaon;27;516;Tahsil
4147;Nandgaon;27;516;Tahsil
4148;Chandvad;27;516;Tahsil
4149;Dindori;27;516;Tahsil
4150;Peint;27;516;Tahsil
4151;Trimbakeshwar;27;516;Tahsil
4152;Nashik;27;516;Tahsil
4153;Igatpuri;27;516;Tahsil
4154;Sinnar;27;516;Tahsil
4155;Niphad;27;516;Tahsil
4156;Yevla;27;516;Tahsil
4157;Talasari;27;517;Tahsil
4158;Dahanu;27;517;Tahsil
4159;Vikramgad;27;517;Tahsil
4160;Jawhar;27;517;Tahsil
4161;Mokhada;27;517;Tahsil
4162;Vada;27;517;Tahsil
4163;Palghar;27;517;Tahsil
4164;Vasai;27;517;Tahsil
4165;Thane;27;517;Tahsil
4166;Bhiwandi;27;517;Tahsil
4167;Shahapur;27;517;Tahsil
4168;Kalyan;27;517;Tahsil
4169;Ulhasnagar;27;517;Tahsil
4170;Ambarnath;27;517;Tahsil
4171;Murbad;27;517;Tahsil
4172;Uran;27;520;Tahsil
4173;Panvel;27;520;Tahsil
4174;Karjat;27;520;Tahsil
4175;Khalapur;27;520;Tahsil
4176;Pen;27;520;Tahsil
4177;Alibag;27;520;Tahsil
4178;Murud;27;520;Tahsil
4179;Roha;27;520;Tahsil
4180;Sudhagad;27;520;Tahsil
4181;Mangaon;27;520;Tahsil
4182;Tala;27;520;Tahsil
4183;Shrivardhan;27;520;Tahsil
4184;Mhasla;27;520;Tahsil
4185;Mahad;27;520;Tahsil
4186;Poladpur;27;520;Tahsil
4187;Junnar;27;521;Tahsil
4188;Ambegaon;27;521;Tahsil
4189;Shirur;27;521;Tahsil
4190;Khed;27;521;Tahsil
4191;Mawal;27;521;Tahsil
4192;Mulshi;27;521;Tahsil
4193;Haveli;27;521;Tahsil
4194;Pune City;27;521;Tahsil
4195;Daund;27;521;Tahsil
4196;Purandhar;27;521;Tahsil
4197;Velhe;27;521;Tahsil
4198;Bhor;27;521;Tahsil
4199;Baramati;27;521;Tahsil
4200;Indapur;27;521;Tahsil
4201;Akola;27;522;Tahsil
4202;Sangamner;27;522;Tahsil
4203;Kopargaon;27;522;Tahsil
4204;Rahta;27;522;Tahsil
4205;Shrirampur;27;522;Tahsil
4206;Nevasa;27;522;Tahsil
4207;Shevgaon;27;522;Tahsil
4208;Pathardi;27;522;Tahsil
4209;Nagar;27;522;Tahsil
4210;Rahuri;27;522;Tahsil
4211;Parner;27;522;Tahsil
4212;Shrigonda;27;522;Tahsil
4213;Karjat;27;522;Tahsil
4214;Jamkhed;27;522;Tahsil
4215;Ashti;27;523;Tahsil
4216;Patoda;27;523;Tahsil
4217;Shirur (Kasar);27;523;Tahsil
4218;Georai;27;523;Tahsil
4219;Manjlegaon;27;523;Tahsil
4220;Wadwani;27;523;Tahsil
4221;Bid;27;523;Tahsil
4222;Kaij;27;523;Tahsil
4223;Dharur;27;523;Tahsil
4224;Parli;27;523;Tahsil
4225;Ambejogai;27;523;Tahsil
4226;Latur;27;524;Tahsil
4227;Renapur;27;524;Tahsil
4228;Ahmadpur;27;524;Tahsil
4229;Jalkot;27;524;Tahsil
4230;Chakur;27;524;Tahsil
4231;Shirur-Anantpal;27;524;Tahsil
4232;Ausa;27;524;Tahsil
4233;Nilanga;27;524;Tahsil
4234;Deoni;27;524;Tahsil
4235;Udgir;27;524;Tahsil
4236;Paranda;27;525;Tahsil
4237;Bhum;27;525;Tahsil
4238;Washi;27;525;Tahsil
4239;Kalamb;27;525;Tahsil
4240;Osmanabad;27;525;Tahsil
4241;Tuljapur;27;525;Tahsil
4242;Lohara;27;525;Tahsil
4243;Umarga;27;525;Tahsil
4244;Karmala;27;526;Tahsil
4245;Madha;27;526;Tahsil
4246;Barshi;27;526;Tahsil
4247;Solapur North;27;526;Tahsil
4248;Mohol;27;526;Tahsil
4249;Pandharpur;27;526;Tahsil
4250;Malshiras;27;526;Tahsil
4251;Sangole;27;526;Tahsil
4252;Mangalvedhe;27;526;Tahsil
4253;Solapur South;27;526;Tahsil
4254;Akkalkot;27;526;Tahsil
4255;Mahabaleshwar;27;527;Tahsil
4256;Wai;27;527;Tahsil
4257;Khandala;27;527;Tahsil
4258;Phaltan;27;527;Tahsil
4259;Man;27;527;Tahsil
4260;Khatav;27;527;Tahsil
4261;Koregaon;27;527;Tahsil
4262;Satara;27;527;Tahsil
4263;Jaoli;27;527;Tahsil
4264;Patan;27;527;Tahsil
4265;Karad;27;527;Tahsil
4266;Mandangad;27;528;Tahsil
4267;Dapoli;27;528;Tahsil
4268;Khed;27;528;Tahsil
4269;Chiplun;27;528;Tahsil
4270;Guhagar;27;528;Tahsil
4271;Ratnagiri;27;528;Tahsil
4272;Sangameshwar;27;528;Tahsil
4273;Lanja;27;528;Tahsil
4274;Rajapur;27;528;Tahsil
4275;Devgad;27;529;Tahsil
4276;Vaibhavvadi;27;529;Tahsil
4277;Kankavli;27;529;Tahsil
4278;Malwan;27;529;Tahsil
4279;Vengurla;27;529;Tahsil
4280;Kudal;27;529;Tahsil
4281;Sawantwadi;27;529;Tahsil
4282;Dodamarg;27;529;Tahsil
4283;Shahuwadi;27;530;Tahsil
4284;Panhala;27;530;Tahsil
4285;Hatkanangle;27;530;Tahsil
4286;Shirol;27;530;Tahsil
4287;Karvir;27;530;Tahsil
4288;Bavda;27;530;Tahsil
4289;Radhanagari;27;530;Tahsil
4290;Kagal;27;530;Tahsil
4291;Bhudargad;27;530;Tahsil
4292;Ajra;27;530;Tahsil
4293;Gadhinglaj;27;530;Tahsil
4294;Chandgad;27;530;Tahsil
4295;Shirala;27;531;Tahsil
4296;Walwa;27;531;Tahsil
4297;Palus;27;531;Tahsil
4298;Kadegaon;27;531;Tahsil
4299;Khanapur;27;531;Tahsil
4300;Atpadi;27;531;Tahsil
4301;Tasgaon;27;531;Tahsil
4302;Miraj;27;531;Tahsil
4303;Kavathemahankal;27;531;Tahsil
4304;Jat;27;531;Tahsil
4305;Tamsi;28;532;Mandal
4306;Adilabad;28;532;Mandal
4307;Jainad;28;532;Mandal
4308;Bela;28;532;Mandal
4309;Talamadugu;28;532;Mandal
4310;Gudihathnoor;28;532;Mandal
4311;Inderavelly;28;532;Mandal
4312;Narnoor;28;532;Mandal
4313;Kerameri ;28;532;Mandal
4314;Wankdi;28;532;Mandal
4315;Sirpur (T);28;532;Mandal
4316;Kouthala;28;532;Mandal
4317;Bejjur;28;532;Mandal
4318;Kagaznagar;28;532;Mandal
4319;Asifabad ;28;532;Mandal
4320;Jainoor;28;532;Mandal
4321;Utnoor;28;532;Mandal
4322;Ichoda;28;532;Mandal
4323;Bazarhathnoor;28;532;Mandal
4324;Boath;28;532;Mandal
4325;Neradigonda;28;532;Mandal
4326;Sirpur;28;532;Mandal
4327;Rebbana;28;532;Mandal
4328;Bhimini;28;532;Mandal
4329;Dahegaon;28;532;Mandal
4330;Vemanpalle;28;532;Mandal
4331;Nennal;28;532;Mandal
4332;Tandur;28;532;Mandal
4333;Tiryani;28;532;Mandal
4334;Jannaram;28;532;Mandal
4335;Kaddam (Peddur);28;532;Mandal
4336;Sarangapur;28;532;Mandal
4337;Kuntala;28;532;Mandal
4338;Kubeer;28;532;Mandal
4339;Bhainsa;28;532;Mandal
4340;Tanoor;28;532;Mandal
4341;Mudhole;28;532;Mandal
4342;Lokeswaram;28;532;Mandal
4343;Dilawarpur;28;532;Mandal
4344;Nirmal;28;532;Mandal
4345;Laxmanchanda;28;532;Mandal
4346;Mamda;28;532;Mandal
4347;Khanapur;28;532;Mandal
4348;Dandepalle;28;532;Mandal
4349;Kasipet;28;532;Mandal
4350;Bellampalle;28;532;Mandal
4351;Kotapalle;28;532;Mandal
4352;Mandamarri;28;532;Mandal
4353;Luxettipet;28;532;Mandal
4354;Mancherial;28;532;Mandal
4355;Jaipur;28;532;Mandal
4356;Chennur;28;532;Mandal
4357;Ranjal;28;533;Mandal
4358;Navipet;28;533;Mandal
4359;Nandipet;28;533;Mandal
4360;Armur;28;533;Mandal
4361;Balkonda;28;533;Mandal
4362;Mortad;28;533;Mandal
4363;Kammarpalle;28;533;Mandal
4364;Bheemgal;28;533;Mandal
4365;Velpur;28;533;Mandal
4366;Jakranpalle;28;533;Mandal
4367;Makloor;28;533;Mandal
4368;Nizamabad;28;533;Mandal
4369;Yedpalle;28;533;Mandal
4370;Bodhan;28;533;Mandal
4371;Kotgiri;28;533;Mandal
4372;Madnoor;28;533;Mandal
4373;Jukkal;28;533;Mandal
4374;Bichkunda;28;533;Mandal
4375;Birkoor;28;533;Mandal
4376;Varni;28;533;Mandal
4377;Dichpalle;28;533;Mandal
4378;Dharpalle;28;533;Mandal
4379;Sirkonda;28;533;Mandal
4380;Machareddy;28;533;Mandal
4381;Sadasivanagar;28;533;Mandal
4382;Gandhari;28;533;Mandal
4383;Banswada;28;533;Mandal
4384;Pitlam;28;533;Mandal
4385;Nizamsagar;28;533;Mandal
4386;Yellareddy;28;533;Mandal
4387;Nagareddipet;28;533;Mandal
4388;Lingampet;28;533;Mandal
4389;Tadwai;28;533;Mandal
4390;Kamareddy;28;533;Mandal
4391;Bhiknoor;28;533;Mandal
4392;Domakonda;28;533;Mandal
4393;Ibrahimpatnam;28;534;Mandal
4394;Mallapur;28;534;Mandal
4395;Raikal;28;534;Mandal
4396;Sarangapur;28;534;Mandal
4397;Dharmapuri;28;534;Mandal
4398;Velgatoor;28;534;Mandal
4399;Ramagundam;28;534;Mandal
4400;Kamanpur;28;534;Mandal
4401;Manthani;28;534;Mandal
4402;Kataram;28;534;Mandal
4403;Mahadevpur;28;534;Mandal
4404;Mutharam (Mahadevpur);28;534;Mandal
4405;Malharrao;28;534;Mandal
4406;Mutharam (Manthani);28;534;Mandal
4407;Srirampur;28;534;Mandal
4408;Peddapalle;28;534;Mandal
4409;Julapalle;28;534;Mandal
4410;Elgaid;28;534;Mandal
4411;Dharmaram;28;534;Mandal
4412;Gollapalle;28;534;Mandal
4413;Mallial;28;534;Mandal
4414;Jagtial;28;534;Mandal
4415;Medipalle;28;534;Mandal
4416;Koratla;28;534;Mandal
4417;Metpalle;28;534;Mandal
4418;Kathlapur;28;534;Mandal
4419;Chandurthi;28;534;Mandal
4420;Kodimial;28;534;Mandal
4421;Pegadapalle;28;534;Mandal
4422;Gangadhara;28;534;Mandal
4423;Ramadugu;28;534;Mandal
4424;Choppadandi;28;534;Mandal
4425;Sultanabad;28;534;Mandal
4426;Odela;28;534;Mandal
4427;Manakondur;28;534;Mandal
4428;Karimnagar;28;534;Mandal
4429;Boinpalle;28;534;Mandal
4430;Vemulawada;28;534;Mandal
4431;Konaraopeta;28;534;Mandal
4432;Yellareddipet;28;534;Mandal
4433;Gambhiraopet;28;534;Mandal
4434;Mustabad;28;534;Mandal
4435;Sircilla;28;534;Mandal
4436;Ellanthakunta;28;534;Mandal
4437;Bejjanki;28;534;Mandal
4438;Timmapur (LMD Colony);28;534;Mandal
4439;Veenavanka;28;534;Mandal
4440;Jammikunta;28;534;Mandal
4441;Shankarapatnam;28;534;Mandal
4442;Chigurumamidi;28;534;Mandal
4443;Koheda;28;534;Mandal
4444;Husnabad;28;534;Mandal
4445;Saidapur;28;534;Mandal
4446;Huzurabad;28;534;Mandal
4447;Kamalapur;28;534;Mandal
4448;Bheemadevarpalle;28;534;Mandal
4449;Elkathurthi;28;534;Mandal
4450;Kangti;28;535;Mandal
4451;Manoor;28;535;Mandal
4452;Narayankhed;28;535;Mandal
4453;Kalher;28;535;Mandal
4454;Shankarampet (A);28;535;Mandal
4455;Papannapet;28;535;Mandal
4456;Medak;28;535;Mandal
4457;Ramayampet;28;535;Mandal
4458;Dubbak;28;535;Mandal
4459;Siddipet;28;535;Mandal
4460;Chinnakodur;28;535;Mandal
4461;Nangnoor;28;535;Mandal
4462;Kondapak;28;535;Mandal
4463;Thoguta;28;535;Mandal
4464;Mirdoddi;28;535;Mandal
4465;Doultabad;28;535;Mandal
4466;Chegunta;28;535;Mandal
4467;Shankarampet (R);28;535;Mandal
4468;Kulcharam;28;535;Mandal
4469;Tekmal;28;535;Mandal
4470;Alladurg;28;535;Mandal
4471;Regode;28;535;Mandal
4472;Raikode;28;535;Mandal
4473;Nyalkal;28;535;Mandal
4474;Zahirabad;28;535;Mandal
